stress_axis,stress_level,split,method,seed,rows,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,risk_upper,coverage,counterfactual_gap,intervention_consistency,causal_utility
ego_motion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.76749,0.68026,0.90615,0.85454,0.27056,0.35891,0.71875,0.15625,0.11382,0.19760,0.22152,1.00000,0.39314,0.74051,0.60453
ego_motion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.74756,0.64050,0.91117,0.89330,0.32699,0.35674,0.53125,0.03125,0.11850,0.19506,0.23521,1.00000,0.39169,0.72864,0.50703
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,0,32,0.74474,0.63897,0.92045,0.87940,0.28268,0.55265,0.68750,0.15625,0.10980,0.19765,0.21697,1.00000,0.49156,0.79274,0.57221
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,1,32,0.75893,0.69331,0.87066,0.84283,0.24579,0.59053,0.53125,0.00000,0.11136,0.17637,0.20681,1.00000,0.43569,0.75885,0.51944
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,2,32,0.76717,0.68898,0.90655,0.88434,0.24141,0.56678,0.65625,0.09375,0.10859,0.18766,0.20568,1.00000,0.47756,0.79092,0.58031
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,3,32,0.75879,0.65093,0.93362,0.92487,0.27535,0.54943,0.43750,0.03125,0.11404,0.20214,0.21538,1.00000,0.49164,0.79782,0.44614
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,4,32,0.72240,0.61678,0.90028,0.87698,0.31723,0.63138,0.59375,0.03125,0.11597,0.19738,0.22554,1.00000,0.46824,0.76777,0.53614
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,5,32,0.73987,0.63327,0.91352,0.86859,0.29341,0.57754,0.50000,0.06250,0.11288,0.19694,0.21917,1.00000,0.48085,0.78300,0.46998
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,6,32,0.71998,0.60555,0.90471,0.86218,0.33140,0.61715,0.46875,0.12500,0.12028,0.19753,0.23000,1.00000,0.46710,0.76521,0.41335
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,7,32,0.76364,0.67135,0.90273,0.87333,0.22754,0.58459,0.62500,0.12500,0.10379,0.18414,0.20218,1.00000,0.48651,0.79764,0.54802
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,8,32,0.75541,0.66218,0.91666,0.88960,0.26047,0.54415,0.71875,0.03125,0.10824,0.18994,0.21044,1.00000,0.50016,0.80111,0.64497
ego_motion,1.00,combined_hard_shift,causal_scene_flow_model_v5,9,32,0.71879,0.59817,0.91431,0.87978,0.34269,0.57141,0.65625,0.09375,0.12157,0.20300,0.23212,1.00000,0.49564,0.78006,0.55883
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,0,32,0.73501,0.67881,0.82097,0.66347,0.24695,0.31474,0.68750,0.12500,0.11845,0.19333,0.18585,1.00000,0.35903,0.70582,0.59003
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,1,32,0.69635,0.62588,0.81749,0.73612,0.34601,0.28827,0.62500,0.18750,0.13545,0.20107,0.21249,1.00000,0.31709,0.66131,0.50196
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,2,32,0.75926,0.71816,0.83445,0.74889,0.23026,0.30602,0.78125,0.15625,0.12271,0.19196,0.18071,1.00000,0.34494,0.70567,0.65080
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,3,32,0.75771,0.71190,0.83557,0.72846,0.23580,0.30941,0.68750,0.15625,0.11901,0.18489,0.18141,1.00000,0.35396,0.70943,0.58450
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,4,32,0.71688,0.66075,0.81406,0.71325,0.28431,0.31625,0.62500,0.18750,0.12567,0.19437,0.19563,1.00000,0.34068,0.68626,0.51396
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,5,32,0.74966,0.69441,0.84157,0.74281,0.25996,0.27577,0.68750,0.06250,0.12287,0.19172,0.18804,1.00000,0.34979,0.70351,0.61537
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,6,32,0.72429,0.65656,0.82913,0.68461,0.28815,0.29872,0.62500,0.06250,0.12645,0.19163,0.19673,1.00000,0.34712,0.69268,0.56151
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,7,32,0.78280,0.76143,0.81864,0.71113,0.17154,0.31280,0.65625,0.15625,0.11608,0.18248,0.16534,1.00000,0.35495,0.71968,0.57538
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,8,32,0.74934,0.69977,0.83543,0.73817,0.24146,0.30632,0.68750,0.21875,0.11653,0.18671,0.18269,1.00000,0.36153,0.71209,0.56049
ego_motion,1.00,combined_hard_shift,contrastive_action_flow,9,32,0.72820,0.65189,0.84265,0.76284,0.30356,0.30135,0.62500,0.03125,0.12133,0.18351,0.19790,1.00000,0.36068,0.69986,0.57224
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,0,32,0.73592,0.63841,0.89180,0.82146,0.30913,0.36610,0.56250,0.12500,0.12749,0.21828,0.20849,1.00000,0.36021,0.71117,0.49278
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,1,32,0.69080,0.58055,0.89016,0.85545,0.44662,0.33998,0.53125,0.15625,0.14506,0.22828,0.24639,1.00000,0.32385,0.66158,0.43155
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,2,32,0.75136,0.66161,0.90240,0.87178,0.31478,0.37258,0.53125,0.21875,0.13175,0.21757,0.20913,1.00000,0.34736,0.70600,0.43793
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,3,32,0.75575,0.66760,0.89611,0.86451,0.29394,0.36869,0.56250,0.25000,0.12720,0.20928,0.20304,1.00000,0.35424,0.71253,0.45278
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,4,32,0.71982,0.61985,0.88465,0.85117,0.35126,0.37659,0.59375,0.12500,0.13374,0.21877,0.21977,1.00000,0.34443,0.69183,0.50407
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,5,32,0.74243,0.64914,0.89509,0.85458,0.32783,0.34133,0.53125,0.15625,0.13139,0.21624,0.21272,1.00000,0.35159,0.70343,0.45901
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,6,32,0.73638,0.63488,0.89698,0.83170,0.33397,0.33996,0.62500,0.09375,0.13352,0.21509,0.21526,1.00000,0.35155,0.70255,0.54540
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,7,32,0.77287,0.69586,0.88576,0.84424,0.25071,0.38984,0.78125,0.06250,0.12446,0.20794,0.19178,1.00000,0.35720,0.72089,0.68107
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,8,32,0.75516,0.66717,0.89745,0.84305,0.28939,0.35912,0.65625,0.12500,0.12612,0.21333,0.20203,1.00000,0.36101,0.71740,0.56502
ego_motion,1.00,combined_hard_shift,learned_correlation_classifier,9,32,0.72502,0.61867,0.89377,0.85349,0.36037,0.35290,0.59375,0.31250,0.12935,0.20806,0.22017,1.00000,0.36018,0.70039,0.43876
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.06250,0.00001,0.00182,0.02139,1.00000,0.99400,1.00000,0.95750
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00174,0.02115,1.00000,0.99400,1.00000,0.96875
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00177,0.02114,1.00000,0.99400,1.00000,0.94687
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00177,0.02126,1.00000,0.99400,1.00000,0.98000
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00179,0.02120,1.00000,0.99400,1.00000,0.93625
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00176,0.02117,1.00000,0.99400,1.00000,0.94688
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00173,0.02144,1.00000,0.99400,1.00000,0.95813
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00176,0.02128,1.00000,0.99400,1.00000,0.95813
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00181,0.02124,1.00000,0.99400,1.00000,0.95813
ego_motion,1.00,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00174,0.02115,1.00000,0.99400,1.00000,0.94687
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,0,32,0.75958,0.68630,0.88281,0.79439,0.23818,0.50422,0.62500,0.03125,0.11281,0.19560,0.20235,1.00000,0.41852,0.75476,0.57952
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,1,32,0.76634,0.73976,0.82927,0.74785,0.19822,0.56516,0.78125,0.06250,0.11626,0.17162,0.19130,1.00000,0.36228,0.72039,0.67574
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,2,32,0.78019,0.73645,0.86924,0.81169,0.19623,0.52982,0.59375,0.18750,0.11281,0.18423,0.19058,1.00000,0.40300,0.75239,0.50791
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,3,32,0.77137,0.69420,0.89694,0.86536,0.23209,0.50982,0.56250,0.12500,0.11645,0.19883,0.20076,1.00000,0.41906,0.76006,0.50494
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,4,32,0.74491,0.67404,0.86649,0.82140,0.25903,0.60471,0.46875,0.06250,0.11807,0.19306,0.20751,1.00000,0.39794,0.73523,0.44567
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,5,32,0.76260,0.68562,0.88043,0.80565,0.23657,0.53732,0.71875,0.18750,0.11542,0.19196,0.20120,1.00000,0.40747,0.74875,0.58687
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,6,32,0.73400,0.64455,0.87136,0.78674,0.27889,0.56984,0.71875,0.28125,0.12113,0.19120,0.21311,1.00000,0.39626,0.73125,0.53941
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,7,32,0.79086,0.74129,0.86641,0.79471,0.17647,0.53021,0.71875,0.21875,0.10842,0.18153,0.18564,1.00000,0.41242,0.76090,0.58923
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,8,32,0.76675,0.69580,0.89230,0.85042,0.23372,0.52278,0.56250,0.18750,0.11189,0.18981,0.19985,1.00000,0.42562,0.76190,0.48094
ego_motion,1.00,combined_hard_shift,world_model_flow_predictor,9,32,0.72875,0.63584,0.87865,0.81685,0.30382,0.54018,0.65625,0.03125,0.12202,0.19951,0.21892,1.00000,0.42542,0.74283,0.58499
ego_motion,1.25,combined_hard_shift,action_direction_projection,0,32,0.49315,0.36376,0.84030,0.66113,0.48368,0.44655,0.50000,0.25000,0.24413,0.31805,0.27712,1.00000,0.29587,0.62592,0.32918
ego_motion,1.25,combined_hard_shift,action_direction_projection,1,32,0.53237,0.41222,0.84247,0.67362,0.47931,0.45624,0.46875,0.12500,0.22213,0.29744,0.27187,1.00000,0.32237,0.64122,0.36036
ego_motion,1.25,combined_hard_shift,action_direction_projection,2,32,0.49384,0.36817,0.84139,0.64482,0.53914,0.45463,0.50000,0.15625,0.24415,0.31869,0.29184,1.00000,0.29694,0.61456,0.35454
ego_motion,1.25,combined_hard_shift,action_direction_projection,3,32,0.51975,0.39041,0.83655,0.64113,0.57774,0.50238,0.40625,0.28125,0.24345,0.30842,0.30091,1.00000,0.28735,0.59982,0.23879
ego_motion,1.25,combined_hard_shift,action_direction_projection,4,32,0.53679,0.41751,0.85364,0.67151,0.56653,0.45339,0.40625,0.28125,0.23078,0.30051,0.29530,1.00000,0.31689,0.62209,0.24848
ego_motion,1.25,combined_hard_shift,action_direction_projection,5,32,0.53221,0.40811,0.84533,0.67166,0.44252,0.44054,0.34375,0.18750,0.21930,0.29709,0.26211,1.00000,0.32758,0.65277,0.25707
ego_motion,1.25,combined_hard_shift,action_direction_projection,6,32,0.54398,0.42045,0.85367,0.68300,0.45417,0.47641,0.40625,0.25000,0.21125,0.28426,0.26273,1.00000,0.33814,0.65787,0.27727
ego_motion,1.25,combined_hard_shift,action_direction_projection,7,32,0.52846,0.39942,0.83884,0.66453,0.47168,0.43638,0.53125,0.25000,0.23411,0.30196,0.27193,1.00000,0.30445,0.63264,0.35956
ego_motion,1.25,combined_hard_shift,action_direction_projection,8,32,0.52534,0.39206,0.86024,0.70515,0.55555,0.46103,0.43750,0.21875,0.23873,0.30798,0.29388,1.00000,0.30021,0.61755,0.29133
ego_motion,1.25,combined_hard_shift,action_direction_projection,9,32,0.52689,0.40567,0.83466,0.63804,0.45801,0.45541,0.43750,0.12500,0.22567,0.30111,0.26741,1.00000,0.31436,0.63972,0.34003
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,0,32,0.75669,0.65715,0.91111,0.87704,0.28970,0.36715,0.65625,0.15625,0.12273,0.20554,0.22801,1.00000,0.37012,0.72562,0.55448
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,1,32,0.75105,0.65027,0.91650,0.88115,0.31015,0.35521,0.65625,0.21875,0.11807,0.20351,0.23245,1.00000,0.38291,0.72917,0.52976
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,2,32,0.75697,0.66256,0.91169,0.87622,0.29278,0.31809,0.65625,0.12500,0.12080,0.20689,0.22892,1.00000,0.37656,0.72844,0.56868
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,3,32,0.77651,0.68117,0.92124,0.88863,0.28630,0.34893,0.62500,0.06250,0.12027,0.19442,0.22568,1.00000,0.38038,0.73433,0.57207
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,4,32,0.74542,0.64654,0.91363,0.88663,0.33132,0.34051,0.59375,0.09375,0.12089,0.20312,0.23789,1.00000,0.38606,0.72540,0.52800
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,5,32,0.76534,0.66693,0.91793,0.89593,0.27896,0.38766,0.53125,0.12500,0.11876,0.20265,0.22495,1.00000,0.38528,0.73764,0.48111
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,6,32,0.75494,0.65242,0.91933,0.86728,0.31728,0.40664,0.78125,0.06250,0.11521,0.19477,0.23317,1.00000,0.39592,0.73510,0.67091
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,7,32,0.74921,0.64862,0.90381,0.87853,0.29737,0.37088,0.53125,0.09375,0.12242,0.20290,0.23032,1.00000,0.37559,0.72488,0.48705
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.75477,0.65722,0.90716,0.87633,0.31654,0.34892,0.68750,0.15625,0.12314,0.19883,0.23434,1.00000,0.37693,0.72222,0.57351
ego_motion,1.25,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.78564,0.70463,0.91558,0.89405,0.25472,0.33709,0.50000,0.03125,0.11596,0.19646,0.21800,1.00000,0.38458,0.74199,0.50270
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,0,32,0.72738,0.62501,0.89353,0.84528,0.28651,0.63429,0.65625,0.15625,0.11444,0.19264,0.21824,1.00000,0.46088,0.76894,0.53934
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,1,32,0.72806,0.61967,0.90582,0.87076,0.30469,0.63397,0.50000,0.00000,0.11118,0.19423,0.22225,1.00000,0.48820,0.78234,0.48577
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,2,32,0.73906,0.64708,0.89336,0.85187,0.26556,0.64970,0.65625,0.12500,0.11106,0.19163,0.21311,1.00000,0.47115,0.77885,0.55524
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,3,32,0.77802,0.68961,0.91953,0.88592,0.26089,0.58078,0.59375,0.03125,0.10993,0.18269,0.21029,1.00000,0.48275,0.79271,0.55783
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,4,32,0.72994,0.62532,0.91176,0.89239,0.32775,0.61205,0.62500,0.03125,0.11617,0.19663,0.22814,1.00000,0.48687,0.77813,0.56036
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,5,32,0.73349,0.62814,0.91273,0.87946,0.30809,0.66523,0.56250,0.03125,0.11067,0.19231,0.22288,1.00000,0.48239,0.78037,0.51662
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,6,32,0.72441,0.60844,0.92537,0.87900,0.35574,0.63010,0.37500,0.15625,0.11299,0.19482,0.23418,1.00000,0.50174,0.78324,0.33565
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,7,32,0.73183,0.62958,0.90800,0.88249,0.30194,0.63320,0.59375,0.12500,0.11659,0.19456,0.22240,1.00000,0.47093,0.77454,0.50644
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,8,32,0.72931,0.62344,0.89916,0.87472,0.32476,0.68286,0.65625,0.06250,0.11791,0.19267,0.22765,1.00000,0.47390,0.76876,0.56587
ego_motion,1.25,combined_hard_shift,causal_scene_flow_model_v5,9,32,0.76920,0.68289,0.91162,0.87392,0.24359,0.62121,0.65625,0.09375,0.10438,0.18132,0.20591,1.00000,0.48691,0.79662,0.57779
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,0,32,0.72152,0.66891,0.80876,0.68538,0.25647,0.28747,0.59375,0.12500,0.12687,0.19597,0.18945,1.00000,0.33775,0.68948,0.52078
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,1,32,0.73235,0.67497,0.84010,0.74390,0.27982,0.30572,0.68750,0.18750,0.12143,0.19336,0.19377,1.00000,0.35024,0.69899,0.56288
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,2,32,0.72451,0.66772,0.82970,0.73882,0.28091,0.28784,0.68750,0.15625,0.12502,0.19755,0.19514,1.00000,0.34296,0.69226,0.57301
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,3,32,0.74275,0.69806,0.82117,0.69889,0.25630,0.27528,0.65625,0.15625,0.12499,0.18447,0.18785,1.00000,0.34687,0.69749,0.55839
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,4,32,0.72502,0.66256,0.84204,0.73944,0.30366,0.28721,0.59375,0.21875,0.12543,0.19325,0.19997,1.00000,0.35143,0.69487,0.48259
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,5,32,0.75372,0.70256,0.83878,0.73907,0.23245,0.27956,0.68750,0.03125,0.12161,0.19207,0.18207,1.00000,0.35548,0.71179,0.63134
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,6,32,0.74184,0.67964,0.84719,0.72362,0.28153,0.33043,0.53125,0.06250,0.11804,0.18364,0.19287,1.00000,0.36428,0.70776,0.49939
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,7,32,0.73794,0.68361,0.82698,0.72445,0.24991,0.29394,0.68750,0.09375,0.12629,0.19247,0.18734,1.00000,0.34306,0.69842,0.60176
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,8,32,0.72948,0.66891,0.82673,0.72532,0.29135,0.28824,0.71875,0.21875,0.12708,0.18856,0.19716,1.00000,0.34455,0.69002,0.57164
ego_motion,1.25,combined_hard_shift,contrastive_action_flow,9,32,0.75231,0.71874,0.81911,0.70711,0.22770,0.27285,0.68750,0.03125,0.11954,0.18637,0.18056,1.00000,0.35328,0.70658,0.63146
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,0,32,0.72965,0.62774,0.89854,0.84992,0.33294,0.36415,0.34375,0.09375,0.13536,0.22139,0.21531,1.00000,0.34217,0.69830,0.34561
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,1,32,0.73093,0.63288,0.89927,0.85788,0.33519,0.35106,0.65625,0.12500,0.13092,0.21972,0.21548,1.00000,0.35093,0.70255,0.55434
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,2,32,0.72197,0.62251,0.89501,0.83581,0.34948,0.33384,0.50000,0.15625,0.13435,0.22379,0.22010,1.00000,0.34622,0.69585,0.43080
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,3,32,0.74105,0.64774,0.89261,0.83633,0.33363,0.35038,0.46875,0.25000,0.13440,0.21113,0.21472,1.00000,0.34714,0.69919,0.37954
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,4,32,0.72618,0.62490,0.90732,0.86911,0.37210,0.34583,0.62500,0.21875,0.13420,0.21856,0.22494,1.00000,0.35247,0.69733,0.49322
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,5,32,0.74265,0.64238,0.90658,0.86548,0.31674,0.35987,0.59375,0.18750,0.12991,0.21693,0.21030,1.00000,0.35767,0.71202,0.49279
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,6,32,0.73822,0.63786,0.90255,0.84100,0.33514,0.40088,0.65625,0.09375,0.12673,0.20918,0.21409,1.00000,0.36368,0.71005,0.56468
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,7,32,0.72641,0.62546,0.89510,0.85396,0.33606,0.36176,0.71875,0.09375,0.13537,0.21822,0.21642,1.00000,0.34468,0.69802,0.60733
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,8,32,0.73460,0.63321,0.89991,0.86134,0.35398,0.33986,0.59375,0.06250,0.13546,0.21386,0.22023,1.00000,0.34659,0.69633,0.53135
ego_motion,1.25,combined_hard_shift,learned_correlation_classifier,9,32,0.75195,0.67274,0.88762,0.84223,0.29845,0.33856,0.68750,0.18750,0.12878,0.21281,0.20550,1.00000,0.35428,0.70935,0.56306
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.06250,0.00001,0.00177,0.02131,1.00000,0.99400,1.00000,0.95750
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00184,0.02138,1.00000,0.99400,1.00000,0.96875
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00182,0.02138,1.00000,0.99400,1.00000,0.94687
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00169,0.02135,1.00000,0.99400,1.00000,0.98000
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00177,0.02134,1.00000,0.99400,1.00000,0.93625
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00177,0.02145,1.00000,0.99400,1.00000,0.94688
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00176,0.02143,1.00000,0.99400,1.00000,0.95813
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00175,0.02146,1.00000,0.99400,1.00000,0.95813
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00170,0.02137,1.00000,0.99400,1.00000,0.95813
ego_motion,1.25,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00177,0.02141,1.00000,0.99400,1.00000,0.94687
ego_motion,1.25,combined_hard_shift,world_model_flow_predictor,0,32,0.74840,0.67863,0.85930,0.79045,0.23259,0.59345,0.62500,0.03125,0.11749,0.18873,0.20116,1.00000,0.38964,0.73486,0.57066
ego_motion,1.25,combined_hard_shift,world_model_flow_predictor,1,32,0.74670,0.66541,0.88120,0.82368,0.25810,0.61081,0.75000,0.09375,0.11395,0.19394,0.20714,1.00000,0.41561,0.74844,0.63291
